name,image,link,no_of_ratings,discount_price,actual_price,rating,review_text,brand,cleaned_review_text,sentiment
FireBoltt Gladiator 196 Biggest Display Smart Watch with Bluetooth Calling Voice Assistant 123 Sports Modes 8 Unique,https://m.media-amazon.com/images/I/71XWJeRo9kL._AC_UL320_.jpg,https://www.amazon.in/Fire-Boltt-Gladiator-Bluetooth-Assistant-Interactions/dp/B0BP18QB9L/ref=sr_1_636?qid=1679133689&s=electronics&sr=1-636,3897.0,2499.0,9999.0,5.0,My 4th I phone,FireBoltt,th phone,Positive
ECOSMOS 5V 12W Portable Flexible USB LED Light Colors May Vary Small  Set of 2 Pieces,https://m.media-amazon.com/images/I/61NIlaxPFRL._AC_UL320_.jpg,https://www.amazon.in/COSMOS-Portable-Flexible-Light-Colours/dp/B08TDJNM3G/ref=sr_1_637?qid=1679133689&s=electronics&sr=1-637,6496.0,3079.3703778762933,59.0,5.0,Just received the product! Feeling excited! Detailed review will be coming after a month. Delivery was awesome placed the order by yesterday evening received at today noon! The package was damage free . Let’s see the future performance,ECOSMOS,received product feeling excited detailed review coming month delivery awesome placed order yesterday evening received today noon package damage free let see future performance,Positive
Redmi Buds 3 Lite True Wireless in Ear Earbuds with Mic Bluetooth 52IP54 Splash Resistant UltraLightFast Charging,https://m.media-amazon.com/images/I/61fYI7Y1h5L._AC_UL320_.jpg,https://www.amazon.in/Redmi-Wireless-Bluetooth-Resistant-Ultra-Light/dp/B0B6R1KWMS/ref=sr_1_638?qid=1679133689&s=electronics&sr=1-638,792.0,1999.0,2999.0,5.0,The overall look and usage is good but the time it takes to charge is nearly 3 hrs from nill to full.Considering to backside design its little coddy when compared to x .Definitely but u feel very much premium when using this the white is astonishing like sny thing worth for money.,Redmi,overall look usage good time take charge nearly hr nill fullconsidering backside design little coddy compared x definitely u feel much premium using white astonishing like sny thing worth money,Positive
FireBoltt Indias No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button Hands On Voice Assistance,https://m.media-amazon.com/images/I/61NTshPHLmL._AC_UL320_.jpg,https://www.amazon.in/Fire-Boltt-Smartwatch-Bluetooth-Calling-Assistance/dp/B09YV3K34W/ref=sr_1_639?qid=1679133689&s=electronics&sr=1-639,34718.0,1799.0,9999.0,4.0,Looks good and also working great. The disappointed thing is while I was purchasing there is a screen replacement warranty but now it is not there.,FireBoltt,look good also working great disappointed thing purchasing screen replacement warranty,Positive
TPLink AC750 Dual Band Wireless Cable Router 4 10100 LAN  10100 WAN Ports Support Guest Network and Parental Contro,https://m.media-amazon.com/images/I/61uvEaXUcyL._AC_UL320_.jpg,https://www.amazon.in/TP-Link-Archer-C20-Wireless-Router/dp/B0759QMF85/ref=sr_1_640?qid=1679133689&s=electronics&sr=1-640,70135.0,1599.0,2399.0,5.0,My first device..there are some problems switching the os but I’m so far happy with this change.though battery life is just okay with a mediocre and cheap charger.,TPLink,first devicethere problem switching o im far happy changethough battery life okay mediocre cheap charger,Positive
Oppo F21s Pro 5G Dawnlight Gold 8GB RAM 128 Storage with No Cost EMIAdditional Exchange Offers,https://m.media-amazon.com/images/I/7135dx-aayL._AC_UL320_.jpg,https://www.amazon.in/Oppo-Dawnlight-Storage-Additional-Exchange/dp/B0BD52J6HF/ref=sr_1_641?qid=1679133689&s=electronics&sr=1-641,618.0,25999.0,31999.0,5.0,This a big daddy for all other branded phones ...I upgraded from 6s to this model..really a good decision i think .but one thing it’s looks very big in hand ..you have to spent some time with that.,Oppo,big daddy branded phone upgraded modelreally good decision think one thing look big hand spent time,Positive
Samsung Galaxy M13 5G Aqua Green 4GB 64GB Storage  5000mAh Battery  Upto 8GB RAM with RAM Plus,https://m.media-amazon.com/images/I/81AQybT5k6L._AC_UL320_.jpg,https://www.amazon.in/Samsung-Galaxy-Storage-5000mAh-Battery/dp/B0B4F3G74S/ref=sr_1_642?qid=1679133689&s=electronics&sr=1-642,22813.0,12999.0,16999.0,5.0,Best device in this price range,Samsung,best device price range,Positive
iQOO Z6 44W by vivo Raven Black 4GB RAM 128GB Storage  644 FHD AMOLED Display  50 Charge in just 27 mins  inDi,https://m.media-amazon.com/images/I/61ST4CMWEKL._AC_UL320_.jpg,https://www.amazon.in/iQOO-Raven-Black-128GB-Storage/dp/B07WGPKTS4/ref=sr_1_643?qid=1679133689&s=electronics&sr=1-643,22254.0,14499.0,19999.0,5.0,"1 month review. : Best deal from amazon under 55k for 128 GB , Excellent battery life almost used upto 2.5 Days with 4G Data enabled ,No face lock issues , Camera Quality is good but portrait feature works only with human face detection ,Red colour is very attractive",iQOO,month review best deal amazon k gb excellent battery life almost used upto day g data enabled face lock issue camera quality good portrait feature work human face detection red colour attractive,Positive
HP 32GB Class 10 MicroSD Memory Card U1 TF Card 32GB,https://m.media-amazon.com/images/I/51XpKdZdyzL._AC_UL320_.jpg,https://www.amazon.in/HP-MicroSD-U1-TF-Card-32GB/dp/B07DJLFMPS/ref=sr_1_644?qid=1679133689&s=electronics&sr=1-644,33705.0,369.0,1600.0,5.0,its for my wife . shez coming from device 6s to this one . so its a upgrade for her . all in all a great phone .,HP,wife shez coming device one upgrade great phone,Positive
TPLink Archer C50 AC1200 Dual Band Wireless Cable Router WiFi Speed Up to 867 Mbps5 GHz  300 Mbps24 GHz Supports P,https://m.media-amazon.com/images/I/61twu2qHIfL._AC_UL320_.jpg,https://www.amazon.in/TP-Link-Archer-C50-Wireless-Router/dp/B071RSD473/ref=sr_1_645?qid=1679133689&s=electronics&sr=1-645,70135.0,1999.0,2699.0,1.0,"The phone I received is not starting at all and I can’t see the option to replace, this is cheaty",TPLink,phone received starting cant see option replace cheaty,Negative
Samsung Galaxy M53 5G Mystique Green 6GB 128GB Storage  108MP  sAmoled 120Hz  12GB RAM with RAM Plus  Travel Adap,https://m.media-amazon.com/images/I/810Rscvmd4L._AC_UL320_.jpg,https://www.amazon.in/Samsung-Mystique-Storage-Purchased-Separately/dp/B09XJ48QPR/ref=sr_1_646?qid=1679133689&s=electronics&sr=1-646,9708.0,21999.0,32999.0,5.0,Nice phone in a great price deal...,Samsung,nice phone great price deal,Positive
Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro Max  2 Pack Sensor Protection,https://m.media-amazon.com/images/I/612gg6L2qmL._AC_UL320_.jpg,https://www.amazon.in/Spigen-Tempered-Screen-Protector-iPhone/dp/B0B23LW7NV/ref=sr_1_647?qid=1679133689&s=electronics&sr=1-647,10969.0,1199.0,2899.0,5.0,Best budget device currently. Got it for 40k(128 gb model) in amazon sale.,Spigen,best budget device currently got k gb model amazon sale,Positive
boAt Rockerz 330 Bluetooth Wireless in Ear Earphones with mic Upto 30 Hours Playtime ASAP Charge Signature Sound Dual,https://m.media-amazon.com/images/I/51DwGiJSNXS._AC_UL320_.jpg,https://www.amazon.in/boAt-Rockerz-330-Bluetooth-Assistant/dp/B092Y1FVCR/ref=sr_1_648?qid=1679133689&s=electronics&sr=1-648,114951.0,1099.0,3990.0,5.0,Great phone from the greatest minds,boAt,great phone greatest mind,Positive
APC BackUPS BX600CIN 600VA  360W 230V UPS System an Ideal Power Backup  Protection for Home Office Desktop PC  Ho,https://m.media-amazon.com/images/I/51+xYuXifNL._AC_UL320_.jpg,https://www.amazon.in/APC-BX600C-600VA-230V-Back/dp/B016XVRKZM/ref=sr_1_649?qid=1679133689&s=electronics&sr=1-649,16163.0,3300.0,4475.0,5.0,This is a very good product.You should buy it without any hesitation.Go for it.Battery of this device XR is very good.It lasts upto 12-13 hours with light use.Face recognition is also excellent.This phone is very smooth to use and you will definitely love using it.,APC,good productyou buy without hesitationgo itbattery device xr goodit last upto hour light useface recognition also excellentthis phone smooth use definitely love using,Positive
AmazonBasics AA Performance Alkaline NonRechargeable Batteries 8Pack  Appearance May Vary,https://m.media-amazon.com/images/I/71FJJEM2VgL._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-Performance-Alkaline-Non-Rechargeable-Batteries/dp/B00O869KJE/ref=sr_1_650?qid=1679133689&s=electronics&sr=1-650,57981.0,219.0,445.0,4.0,good because,AmazonBasics,good,Positive
Kingston DataTraveler Exodia DTX32 GB Pen Drive USB 32 Gen 1 Multicolor,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71NuyVVSy3L._AC_UL320_.jpg,https://www.amazon.in/Kingston-DataTraveler-Exodia-DTX-Flash/dp/B08JD36C6H/ref=sr_1_652?qid=1679133690&s=electronics&sr=1-652,23277.0,279.0,450.0,5.0,phone is just awesome. Battery backup n camera is also good. But the phone is not slim like 6S or X/XS.,Kingston,phone awesome battery backup n camera also good phone slim like xx,Positive
Boult Audio X30 True Wireless in Ear Earbuds with 40H Playtime Quad Mic ENC 45ms Xtreme Low Latency Made in India Typ,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71bWfgBMBoL._AC_UL320_.jpg,https://www.amazon.in/Boult-Audio-Wireless-Playtime-Equalizer/dp/B0BL3FLQK5/ref=sr_1_653?qid=1679133690&s=electronics&sr=1-653,5190.0,1499.0,4999.0,5.0,A very good phone. Camera & facial recognition is just next level. Njoying it throughout!,Boult,good phone camera facial recognition next level njoying throughout,Positive
Tygot Gorilla TripodMini 33 CM 13 Inch Tripod for Mobile Phone with Phone Mount  Flexible Gorilla Stand for DSLR  Act,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51I+SdOM9NL._AC_UL320_.jpg,https://www.amazon.in/Tygot-Gorilla-Tripod-Flexible-Cameras/dp/B07WCMQSXB/ref=sr_1_654?qid=1679133690&s=electronics&sr=1-654,24830.0,279.0,1999.0,5.0,Best ever apple phone for value for money. Nothing to say. Amazing discount by amazon and delivery is also before time. Satisfied.,Tygot,best ever apple phone value money nothing say amazing discount amazon delivery also time satisfied,Positive
FireBoltt Invincible Plus 143 AMOLED Display Smartwatch with Bluetooth Calling TWS Connection 300 Sports Modes 110,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61WMBCxsjJL._AC_UL320_.jpg,https://www.amazon.in/Fire-Boltt-Invincible-Smartwatch-Bluetooth-Connection/dp/B0BRMXW21H/ref=sr_1_655?qid=1679133690&s=electronics&sr=1-655,13268.05126135217,4499.0,21000.0,1.0,Proximity sensor not working. Not able to make calls as all apps keep openig wbile making a call,FireBoltt,proximity sensor working able make call apps keep openig wbile making call,Negative
iQOO Z6 5G by vivo Dynamo Black 4GB RAM 128GB Storage  Snapdragon 6956nm Processor  120Hz FHD Display  5000mAh Ba,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61SpA599GgL._AC_UL320_.jpg,https://www.amazon.in/iQOO-Storage-Snapdragon-695-6nm-Processor/dp/B07WDKL741/ref=sr_1_656?qid=1679133690&s=electronics&sr=1-656,22628.0,14499.0,19990.0,4.0,"Like: Display, Sound, Battery",iQOO,like display sound battery,Positive
Yogi MART Foldable Wooden Laptop Bed Tray Table Multifunction Lap Tablet Desk with Cup Holder Perfect for Eating Breakfa,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/511+BAZBmZL._AC_UL320_.jpg,https://www.amazon.in/Foldable-Multifunction-Perfect-Breakfast-Watching/dp/B0BWNMCZ5J/ref=sr_1_657?qid=1679133690&s=electronics&sr=1-657,13.0,399.0,799.0,4.0,Yesterday i got these Xr after a week at 52k best offer the best thing about Xr is battery life is good compare to other iPhones Xr is powerhouse games like pubg we can play in HD smoothly no heat no lag good camera not best i’m satisfied no issues genuine product from amazon,Yogi,yesterday got xr week k best offer best thing xr battery life good compare iphones xr powerhouse game like pubg play hd smoothly heat lag good camera best im satisfied issue genuine product amazon,Positive
TPLink Tapo 360 2MP 1080p Full HD PanTilt Home Security WiFi Smart Camera Alexa Enabled 2Way Audio Night Vision M,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61XL2jzXhTL._AC_UL320_.jpg,https://www.amazon.in/TP-Link-Wireless-Security-Tapo-C200/dp/B07XLML2YS/ref=sr_1_658?qid=1679133690&s=electronics&sr=1-658,99243.0,2599.0,3299.0,5.0,"What a great phone!! Battery life is amazing, navigation is as usual the device mark... overall an excellent experience.",TPLink,great phone battery life amazing navigation usual device mark overall excellent experience,Positive
boAt Xtend Talk with Advanced Dedicated Bluetooth Calling Chip Builtin Alexa 169 HD Display Premium Design 60 Spor,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61mvFICLmQL._AC_UL320_.jpg,https://www.amazon.in/boAt-Advanced-Dedicated-Bluetooth-Detection/dp/B0B8PBKXT8/ref=sr_1_659?qid=1679133690&s=electronics&sr=1-659,7098.0,2999.0,6990.0,5.0,Apple is one of the addictions which never go once you use I use 7 and now xr to my sister absolutely beautifully crafted device and excellent camera phone.👍,boAt,apple one addiction never go use use xr sister absolutely beautifully crafted device excellent camera phone,Positive
Tygot Gorilla TripodMini 33 CM 13 Inch Tripod for Mobile Phone with Phone Mount  Remote  Flexible Gorilla Stand for D,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61h005AFsZL._AC_UL320_.jpg,https://www.amazon.in/Tygot-Gorilla-Tripod-Flexible-Cameras/dp/B095LVCCSX/ref=sr_1_660?qid=1679133690&s=electronics&sr=1-660,24830.0,345.0,1999.0,5.0,"Loving this phone. Everything about this phone like speed, performance, camera, its amazing.",Tygot,loving phone everything phone like speed performance camera amazing,Positive
Vantro Car Power Inverter 200W with 4 USB  2 AC Port with Digital Display and QC30,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41NbUnup6xL._AC_UL320_.jpg,https://www.amazon.in/Vantro-Power-Inverter-200W-Port/dp/B07L6B4XH7/ref=sr_1_661?qid=1679133690&s=electronics&sr=1-661,3814.0,1799.0,4999.0,5.0,Best for rs. 46200,Vantro,best r,Positive
Redmi Note 12 5G Frosted Green 6GB RAM 128GB ROM  1st Phone with 120Hz Super AMOLED and Snapdragon 4 Gen 1  48MP AI Tri,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81sTK4zipDL._AC_UL320_.jpg,https://www.amazon.in/Redmi-Frosted-AMOLED-Snapdragon%C2%AE-Triple/dp/B0BQ3Q5NDH/ref=sr_1_662?qid=1679133690&s=electronics&sr=1-662,2092.0,19999.0,21999.0,5.0,Very good performance. And very good cameras .. water resistant and wireless charging makes this phone complete,Redmi,good performance good camera water resistant wireless charging make phone complete,Positive
Duracell USB Type C 3A Braided Sync  Quick Charging Cable 39 Feet 12M QC 2030 Fast Charging Compatible with Sa,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71LlHDTLhaL._AC_UL320_.jpg,https://www.amazon.in/Duracell-Braided-Charging-Supports-Transmission/dp/B0BCQJDX5G/ref=sr_1_663?qid=1679133690&s=electronics&sr=1-663,2216.0,223.0,229.0,5.0,The quality of apple is fab u can’t match with any Android smartphone...tried several smartphone but nun has given me this kind of superb experience..,Duracell,quality apple fab u cant match android smartphonetried several smartphone nun given kind superb experience,Positive
ELV DIRECT Lightweight Metal Body Fine Point Capacitive Stylus Pen for Touchscreen Devices  Compatible with All Smartpho,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51Tnj1hIwZL._AC_UL320_.jpg,https://www.amazon.in/ELV-Capacitive-Touchscreen-Lightweight-Smartphones/dp/B08L5ZYKCL/ref=sr_1_666?qid=1679133690&s=electronics&sr=1-666,3293.0,349.0,1499.0,5.0,The only 1 issue I actually faced is the mic is in very wrong place if i am driving it is very critical to answer inside the helmet as the mic is in back side of the phone. Rest all the awesome,ELV,issue actually faced mic wrong place driving critical answer inside helmet mic back side phone rest awesome,Positive
